NOC_Code,NOC Title,Outlook,,Release Date,Province,Economic Region Code,Economic Region Name,LANG
NOC_4167,Recreation. sports and fitness policy researchers. consultants and program officers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_4168,Program officers unique to government,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_4169,Other professional occupations in social science. n.e.c.,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_4211,Paralegal and related occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_4212,Social and community service workers,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_4214,Early childhood educators and assistants,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_4215,Instructors of persons with disabilities,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_4216,Other instructors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_4217,Other religious occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_4311,Police officers (except commissioned),Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_4312,Firefighters,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_4313,Non-commissioned ranks of the Canadian Forces,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_4411,Home child care providers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_4412,Home support workers. housekeepers and related occupations,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_4413,Elementary and secondary school teacher assistants,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_4421,Sheriffs and bailiffs,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_4422,Correctional service officers,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_4423,By-law enforcement and other regulatory officers. n.e.c.,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5111,Librarians,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5112,Conservators and curators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5113,Archivists,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5121,Authors and writers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_5122,Editors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5123,Journalists,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5125,Translators. terminologists and interpreters,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_5131,Producers. directors. choreographers and related occupations,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_5132,Conductors. composers and arrangers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5133,Musicians and singers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_5134,Dancers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5135,Actors and comedians,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5136,Painters. sculptors and other visual artists,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5211,Library and public archive technicians,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5212,Technical occupations related to museums and art galleries,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5221,Photographers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5222,Film and video camera operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5223,Graphic arts technicians,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5224,Broadcast technicians,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5225,Audio and video recording technicians,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5226,Other technical and co-ordinating occupations in motion pictures. broadcasting and the performing arts,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5227,Support occupations in motion pictures. broadcasting. photography and the performing arts,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5231,Announcers and other broadcasters,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5232,Other performers. n.e.c.,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5241,Graphic designers and illustrators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_5242,Interior designers and interior decorators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_5243,Theatre. fashion. exhibit and other creative designers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5244,Artisans and craftspersons,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5245,Patternmakers - textile. leather and fur products,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5251,Athletes,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5252,Coaches,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5253,Sports officials and referees,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_5254,Program leaders and instructors in recreation. sport and fitness,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6211,Retail sales supervisors,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_6221,Technical sales specialists - wholesale trade,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_6222,Retail and wholesale buyers,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_6231,Insurance agents and brokers,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_6232,Real estate agents and salespersons,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6235,Financial sales representatives,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_6311,Food service supervisors,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6312,Executive housekeepers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6313,Accommodation. travel. tourism and related services supervisors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6314,Customer and information services supervisors,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_6315,Cleaning supervisors,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6316,Other services supervisors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6321,Chefs,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6322,Cooks,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6331,Butchers. meat cutters and fishmongers - retail and wholesale,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6332,Bakers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6341,Hairstylists and barbers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6342,Tailors. dressmakers. furriers and milliners,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6343,Shoe repairers and shoemakers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6344,Jewellers. jewellery and watch repairers and related occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6345,Upholsterers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6346,Funeral directors and embalmers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6411,Sales and account representatives - wholesale trade (non-technical),Good,,15/12/2017,QC,2430,Estrie,EN
NOC_6421,Retail salespersons,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6511,Maîtres d'hôtel and hosts/hostesses,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6512,Bartenders,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_6513,Food and beverage servers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6521,Travel counsellors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6522,Pursers and flight attendants,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6523,Airline ticket and service agents,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6524,Ground and water transport ticket agents. cargo service representatives and related clerks,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6525,Hotel front desk clerks,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6531,Tour and travel guides,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6532,Outdoor sport and recreational guides,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6533,Casino occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6541,Security guards and related security service occupations,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6551,Customer services representatives - financial institutions,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6552,Other customer and information services representatives,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6561,Image. social and other personal consultants,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6562,Estheticians. electrologists and related occupations,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6563,Pet groomers and animal care workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6564,Other personal service occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6611,Cashiers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6621,Service station attendants,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_6622,Store shelf stockers. clerks and order fillers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6623,Other sales related occupations,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6711,Food counter attendants. kitchen helpers and related support occupations,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6721,Support occupations in accommodation. travel and facilities set-up services,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_6722,Operators and attendants in amusement. recreation and sport,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6731,Light duty cleaners,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_6732,Specialized cleaners,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6733,Janitors. caretakers and building superintendents,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6741,Dry cleaning. laundry and related occupations,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_6742,Other service support occupations. n.e.c.,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7201,Contractors and supervisors. machining. metal forming. shaping and erecting trades and related occupations,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_7202,Contractors and supervisors. electrical trades and telecommunications occupations,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_7203,Contractors and supervisors. pipefitting trades,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7204,Contractors and supervisors. carpentry trades,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7205,Contractors and supervisors. other construction trades. installers. repairers and servicers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7231,Machinists and machining and tooling inspectors,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7232,Tool and die makers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7233,Sheet metal workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7234,Boilermakers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7235,Structural metal and platework fabricators and fitters,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7236,Ironworkers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7237,Welders and related machine operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7241,Electricians (except industrial and power system),Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7242,Industrial electricians,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7243,Power system electricians,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7244,Electrical power line and cable workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7245,Telecommunications line and cable workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7246,Telecommunications installation and repair workers,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_7247,Cable television service and maintenance technicians,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7251,Plumbers,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_7252,Steamfitters. pipefitters and sprinkler system installers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7253,Gas fitters,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7271,Carpenters,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_7272,Cabinetmakers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7281,Bricklayers,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_7282,Concrete finishers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7283,Tilesetters,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7284,Plasterers. drywall installers and finishers and lathers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7291,Roofers and shinglers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7292,Glaziers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7293,Insulators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7294,Painters and decorators (except interior decorators),Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7295,Floor covering installers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7301,Contractors and supervisors. mechanic trades,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7302,Contractors and supervisors. heavy equipment operator crews,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7303,Supervisors. printing and related occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7304,Supervisors. railway transport operations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7305,Supervisors. motor transport and other ground transit operators,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_7311,Construction millwrights and industrial mechanics,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7312,Heavy-duty equipment mechanics,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7313,Refrigeration and air conditioning mechanics,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7314,Railway carmen/women,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7315,Aircraft mechanics and aircraft inspectors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7316,Machine fitters,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7318,Elevator constructors and mechanics,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7321,Automotive service technicians. truck and bus mechanics and mechanical repairers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7322,Motor vehicle body repairers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7331,Oil and solid fuel heating mechanics,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7332,Appliance servicers and repairers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7333,Electrical mechanics,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_7334,Motorcycle. all-terrain vehicle and other related mechanics,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7335,Other small engine and small equipment repairers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7361,Railway and yard locomotive engineers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7362,Railway conductors and brakemen/women,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7371,Crane operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7372,Drillers and blasters - surface mining. quarrying and construction,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7373,Water well drillers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7381,Printing press operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7384,Other trades and related occupations. n.e.c.,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7441,Residential and commercial installers and servicers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7442,Waterworks and gas maintenance workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7444,Pest controllers and fumigators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7445,Other repairers and servicers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7451,Longshore workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7452,Material handlers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7511,Transport truck drivers,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_7512,Bus drivers. subway operators and other transit operators,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_7513,Taxi and limousine drivers and chauffeurs,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7514,Delivery and courier service drivers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7521,Heavy equipment operators (except crane),Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_7522,Public works maintenance equipment operators and related workers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7531,Railway yard and track maintenance workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7532,Water transport deck and engine room crew,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7533,Boat and cable ferry operators and related occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7534,Air transport ramp attendants,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7535,Other automotive mechanical installers and servicers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7611,Construction trades helpers and labourers,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_7612,Other trades helpers and labourers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_7621,Public works and maintenance labourers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_7622,Railway and motor transport labourers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8211,Supervisors. logging and forestry,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8221,Supervisors. mining and quarrying,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8222,Contractors and supervisors. oil and gas drilling and services,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8231,Underground production and development miners,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8232,Oil and gas well drillers. servicers. testers and related workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8241,Logging machinery operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8252,Agricultural service contractors. farm supervisors and specialized livestock workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8255,Contractors and supervisors. landscaping. grounds maintenance and horticulture services,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_8261,Fishing masters and officers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8262,Fishermen/women,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8411,Underground mine service and support workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8412,Oil and gas well drilling and related workers and services operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8421,Chain saw and skidder operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_8422,Silviculture and forestry workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8431,General farm workers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_8432,Nursery and greenhouse workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8441,Fishing vessel deckhands,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8442,Trappers and hunters,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8611,Harvesting labourers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8612,Landscaping and grounds maintenance labourers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_8613,Aquaculture and marine harvest labourers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8614,Mine labourers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8615,Oil and gas drilling. servicing and related labourers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_8616,Logging and forestry labourers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9211,Supervisors. mineral and metal processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9212,Supervisors. petroleum. gas and chemical processing and utilities,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9213,Supervisors. food. beverage and associated products processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9214,Supervisors. plastic and rubber products manufacturing,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9215,Supervisors. forest products processing,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9217,Supervisors. textile. fabric. fur and leather products processing and manufacturing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9221,Supervisors. motor vehicle assembling,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9222,Supervisors. electronics manufacturing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9223,Supervisors. electrical products manufacturing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9224,Supervisors. furniture and fixtures manufacturing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9226,Supervisors. other mechanical and metal products manufacturing,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9227,Supervisors. other products manufacturing and assembly,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9231,Central control and process operators. mineral and metal processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9232,Petroleum. gas and chemical process operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9235,Pulping. papermaking and coating control operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9241,Power engineers and power systems operators,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_9243,Water and waste treatment plant operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9411,Machine operators. mineral and metal processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9412,Foundry workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9413,Glass forming and finishing machine operators and glass cutters,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9414,Concrete. clay and stone forming operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9415,Inspectors and testers. mineral and metal processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9416,Metalworking and forging machine operators,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_9417,Machining tool operators,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_9418,Other metal products machine operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9421,Chemical plant machine operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9422,Plastics processing machine operators,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_9423,Rubber processing machine operators and related workers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9431,Sawmill machine operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9432,Pulp mill machine operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9433,Papermaking and finishing machine operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9434,Other wood processing machine operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9435,Paper converting machine operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9436,Lumber graders and other wood processing inspectors and graders,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9437,Woodworking machine operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9441,Textile fibre and yarn. hide and pelt processing machine operators and workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9442,Weavers. knitters and other fabric making occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9445,Fabric. fur and leather cutters,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9446,Industrial sewing machine operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9447,Inspectors and graders. textile. fabric. fur and leather products manufacturing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9461,Process control and machine operators. food. beverage and associated products processing,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_9462,Industrial butchers and meat cutters. poultry preparers and related workers,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_9463,Fish and seafood plant workers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9465,Testers and graders. food. beverage and associated products processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9471,Plateless printing equipment operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9472,Camera. platemaking and other prepress occupations,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9473,Binding and finishing machine operators,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9474,Photographic and film processors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9521,Aircraft assemblers and aircraft assembly inspectors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9522,Motor vehicle assemblers. inspectors and testers,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_9523,Electronics assemblers. fabricators. inspectors and testers,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9524,Assemblers and inspectors. electrical appliance. apparatus and equipment manufacturing,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9525,Assemblers. fabricators and inspectors. industrial electrical motors and transformers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9526,Mechanical assemblers and inspectors,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9527,Machine operators and inspectors. electrical apparatus manufacturing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9531,Boat assemblers and inspectors,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9532,Furniture and fixture assemblers and inspectors,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9533,Other wood products assemblers and inspectors,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9534,Furniture finishers and refinishers,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9535,Plastic products assemblers. finishers and inspectors,Good,,15/12/2017,QC,2430,Estrie,EN
NOC_9536,Industrial painters. coaters and metal finishing process operators,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9537,Other products assemblers. finishers and inspectors,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9611,Labourers in mineral and metal processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9612,Labourers in metal fabrication,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9613,Labourers in chemical products processing and utilities,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9614,Labourers in wood. pulp and paper processing,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9615,Labourers in rubber and plastic products manufacturing,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9616,Labourers in textile processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9617,Labourers in food. beverage and associated products processing,Fair,,15/12/2017,QC,2430,Estrie,EN
NOC_9618,Labourers in fish and seafood processing,Undetermined,,15/12/2017,QC,2430,Estrie,EN
NOC_9619,Other labourers in processing. manufacturing and utilities,Limited,,15/12/2017,QC,2430,Estrie,EN
NOC_0011,Legislators,Undetermined,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0012,Senior government managers and officials,Undetermined,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0013,Senior managers - financial. communications and other business services,Undetermined,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0014,Senior managers - health. education. social and community services and membership organizations,Undetermined,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0015,Senior managers - trade. broadcasting and other services. n.e.c.,Undetermined,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0016,Senior managers - construction. transportation. production and utilities,Undetermined,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0111,Financial managers,Good,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0112,Human resources managers,Fair,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0113,Purchasing managers,Undetermined,,15/12/2017,QC,2433,Centre-du-Québec,EN
NOC_0114,Other administrative services managers,Undetermined,,15/12/2017,QC,2433,Centre-du-Québec,EN
